<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/HuggingFaceTB/SmolLM2-1.7B'>HuggingFaceTB/SmolLM2-1.7B</a>,🧠,3.92@@3.92,1711376384.0,49152.0,8192.0,✓,✗,26.02 ± 3.81 / 35.45 ± 3.98@@26.02,28.37 ± 4.77 / 29.26 ± 4.12@@28.37,-1.97 ± 1.28 / 41.26 ± 4.39@@-1.97,45.46 ± 2.39 / 32.71 ± 1.87@@45.46,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Preview</a>,🧠,3.92@@3.92,2611528704.0,128000.0,4096.0,✓,✗,30.37 ± 2.89 / 38.36 ± 2.79@@30.37,10.78 ± 5.82 / 13.99 ± 3.91@@10.78,2.10 ± 1.75 / 41.67 ± 3.18@@2.10,50.49 ± 0.81 / 36.88 ± 0.62@@50.49,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/PleIAs/Pleias-3b-Preview'>PleIAs/Pleias-3b-Preview</a>,🧠,3.97@@3.97,3211926528.0,65536.0,4096.0,✓,✗,25.07 ± 3.63 / 43.92 ± 4.75@@25.07,19.76 ± 8.11 / 19.23 ± 6.36@@19.76,1.34 ± 1.55 / 42.06 ± 3.14@@1.34,41.55 ± 1.47 / 30.01 ± 1.21@@41.55,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/google/gemma-2b-it'>google/gemma-2b-it</a>,📝,3.99@@3.99,2506172416.0,256000.0,8192.0,✗,✗,26.08 ± 2.83 / 35.97 ± 3.93@@26.08,32.28 ± 2.16 / 27.62 ± 1.57@@32.28,-1.03 ± 1.46 / 42.64 ± 3.71@@-1.03,35.48 ± 2.68 / 19.43 ± 2.81@@35.48,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802
<a href='https://hf.co/utter-project/EuroVLM-1.7B-Preview'>utter-project/EuroVLM-1.7B-Preview</a>,📝,4.01@@4.01,2061162016.0,128000.0,?,✓,✗,33.00 ± 5.86 / 40.43 ± 5.52@@33.00,32.64 ± 2.83 / 29.69 ± 2.80@@32.64,1.60 ± 1.36 / 38.55 ± 3.87@@1.60,18.10 ± 1.25 / 0.00 ± 0.00@@18.10,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902
<a href='https://hf.co/LiquidAI/LFM2-1.2B'>LiquidAI/LFM2-1.2B</a>,📝,4.02@@4.02,1170340608.0,65536.0,128000.0,✗,✗,35.88 ± 2.71 / 51.57 ± 3.17@@35.88,28.15 ± 1.54 / 22.93 ± 0.77@@28.15,4.55 ± 1.46 / 50.26 ± 1.61@@4.55,13.52 ± 0.21 / 0.00 ± 0.00@@13.52,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/BSC-LT/salamandra-7b-instruct'>BSC-LT/salamandra-7b-instruct</a>,📝,4.03@@4.03,7768117248.0,256000.0,8192.0,✓,✗,37.07 ± 5.24 / 54.77 ± 5.42@@37.07,35.11 ± 1.28 / 30.59 ± 0.77@@35.11,-0.31 ± 0.90 / 33.37 ± 0.28@@-0.31,12.39 ± 0.72 / 0.02 ± 0.02@@12.39,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/LiquidAI/LFM2-350M'>LiquidAI/LFM2-350M</a>,📝,4.05@@4.05,354483968.0,65536.0,128000.0,✗,✗,29.04 ± 2.99 / 42.23 ± 3.51@@29.04,28.96 ± 2.09 / 21.07 ± 2.00@@28.96,2.79 ± 1.65 / 46.85 ± 2.96@@2.79,20.26 ± 1.91 / 7.05 ± 1.93@@20.26,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/ibm-granite/granite-3.0-1b-a400m-base'>ibm-granite/granite-3.0-1b-a400m-base</a>,🧠,4.05@@4.05,1384956928.0,49152.0,4096.0,✓,✗,19.69 ± 5.80 / 34.51 ± 3.05@@19.69,18.56 ± 6.11 / 18.01 ± 5.34@@18.56,1.21 ± 1.39 / 47.30 ± 1.73@@1.21,46.83 ± 1.60 / 34.95 ± 2.07@@46.83,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M'>HuggingFaceTB/SmolLM2-360M</a>,🧠,4.10@@4.10,361821120.0,49152.0,8192.0,✓,✗,23.88 ± 4.35 / 37.18 ± 5.29@@23.88,24.94 ± 3.37 / 24.10 ± 3.34@@24.94,2.31 ± 1.27 / 45.98 ± 3.22@@2.31,26.75 ± 2.19 / 18.80 ± 1.90@@26.75,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/timpal0l/Mistral-7B-v0.1-flashback-v2'>timpal0l/Mistral-7B-v0.1-flashback-v2</a>,📝,4.11@@4.11,7241732096.0,32000.0,32768.0,✓,✗,3.54 ± 2.23 / 17.37 ± 0.80@@3.54,56.62 ± 2.30 / 42.62 ± 2.48@@56.62,0.64 ± 1.41 / 35.75 ± 2.56@@0.64,20.14 ± 2.26 / 0.03 ± 0.02@@20.14,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/PleIAs/Pleias-350m-Preview'>PleIAs/Pleias-350m-Preview</a>,🧠,4.14@@4.14,353424384.0,65536.0,2048.0,✓,✗,13.24 ± 4.20 / 33.73 ± 5.09@@13.24,33.13 ± 4.49 / 31.28 ± 3.97@@33.13,1.08 ± 0.71 / 39.20 ± 3.93@@1.08,24.97 ± 1.38 / 16.09 ± 1.80@@24.97,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/microsoft/Phi-4-mini-reasoning'>microsoft/Phi-4-mini-reasoning</a>,🤔,4.16@@4.16,3836021760.0,200064.0,131072.0,✓,✗,14.54 ± 5.56 / 34.65 ± 7.08@@14.54,42.72 ± 1.84 / 29.80 ± 1.79@@42.72,4.43 ± 1.82 / 45.84 ± 4.60@@4.43,9.22 ± 0.73 / 0.00 ± 0.00@@9.22,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902
<a href='https://hf.co/PleIAs/Pleias-Nano'>PleIAs/Pleias-Nano</a>,🧠,4.17@@4.17,1195468800.0,65536.0,2048.0,✓,✗,22.16 ± 5.74 / 39.71 ± 5.92@@22.16,13.80 ± 6.74 / 17.18 ± 6.41@@13.80,-0.03 ± 1.77 / 38.47 ± 1.86@@-0.03,36.44 ± 2.74 / 24.18 ± 2.74@@36.44,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/LiquidAI/LFM2-700M'>LiquidAI/LFM2-700M</a>,📝,4.18@@4.18,742489344.0,65536.0,128000.0,✗,✗,29.78 ± 1.88 / 42.27 ± 2.09@@29.78,25.98 ± 0.99 / 23.47 ± 1.00@@25.98,3.85 ± 1.17 / 49.83 ± 1.63@@3.85,13.80 ± 0.46 / 0.57 ± 0.52@@13.80,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2#no-thinking</a>,📝,4.19@@4.19,8888227328.0,131072.0,131072.0,✓,✗,1.63 ± 1.72 / 17.18 ± 0.49@@1.63,67.43 ± 1.60 / 47.35 ± 1.94@@67.43,1.86 ± 1.90 / 33.70 ± 0.68@@1.86,0.89 ± 0.03 / 0.00 ± 0.00@@0.89,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/croissantllm/CroissantLLMBase'>croissantllm/CroissantLLMBase</a>,🧠,4.20@@4.20,?,32000.0,2048.0,✓,✗,9.77 ± 4.09 / 21.47 ± 2.81@@9.77,27.81 ± 5.96 / 23.90 ± 5.47@@27.81,1.66 ± 2.06 / 39.48 ± 2.82@@1.66,31.76 ± 1.31 / 21.92 ± 1.18@@31.76,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802
<a href='https://hf.co/HPLT/hplt2c_spa_checkpoints'>HPLT/hplt2c_spa_checkpoints</a>,🧠,4.24@@4.24,?,262272.0,2048.0,✓,✗,27.52 ± 4.12 / 43.52 ± 2.88@@27.52,4.74 ± 5.01 / 3.97 ± 4.22@@4.74,1.71 ± 2.33 / 38.17 ± 1.99@@1.71,25.59 ± 0.81 / 16.55 ± 1.10@@25.59,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/Qwen/Qwen1.5-0.5B-Chat'>Qwen/Qwen1.5-0.5B-Chat</a>,📝,4.25@@4.25,619570176.0,151936.0,32768.0,✗,✗,0.55 ± 0.72 / 16.64 ± 0.34@@0.55,31.82 ± 2.67 / 31.77 ± 2.37@@31.82,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,40.64 ± 0.52 / 28.75 ± 1.11@@40.64,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview</a>,📝,4.29@@4.29,2611528704.0,128000.0,4096.0,✓,✗,10.30 ± 4.59 / 27.95 ± 4.02@@10.30,9.06 ± 5.78 / 16.12 ± 2.78@@9.06,0.02 ± 1.29 / 36.55 ± 3.36@@0.02,50.88 ± 1.21 / 31.97 ± 1.88@@50.88,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/PleIAs/Pleias-Pico'>PleIAs/Pleias-Pico</a>,🧠,4.34@@4.34,353424384.0,65536.0,2048.0,✓,✗,5.91 ± 4.97 / 25.49 ± 4.69@@5.91,27.00 ± 4.79 / 26.27 ± 4.40@@27.00,1.81 ± 1.92 / 42.82 ± 3.94@@1.81,17.73 ± 1.47 / 10.96 ± 1.57@@17.73,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200
<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct</a>,📝,4.34@@4.34,1235814400.0,128256.0,131072.0,✓,✗,15.18 ± 2.89 / 33.90 ± 3.23@@15.18,29.59 ± 3.57 / 24.58 ± 1.95@@29.59,1.91 ± 1.85 / 45.28 ± 4.52@@1.91,8.57 ± 0.93 / 0.00 ± 0.00@@8.57,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/google/gemma-3-270m'>google/gemma-3-270m</a>,🧠,4.34@@4.34,268098176.0,262144.0,32768.0,✓,✗,16.29 ± 4.94 / 31.81 ± 5.24@@16.29,17.24 ± 6.36 / 15.21 ± 5.59@@17.24,0.07 ± 1.74 / 36.96 ± 4.12@@0.07,25.66 ± 2.00 / 16.64 ± 3.00@@25.66,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Instruct</a>,📝,4.37@@4.37,107908288.0,65536.0,262144.0,✓,✗,7.97 ± 2.36 / 27.80 ± 2.54@@7.97,19.58 ± 1.84 / 19.29 ± 1.88@@19.58,-0.33 ± 1.35 / 35.25 ± 1.23@@-0.33,32.02 ± 0.70 / 19.70 ± 1.08@@32.02,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/HPLT/hplt2c_ita_checkpoints'>HPLT/hplt2c_ita_checkpoints</a>,🧠,4.40@@4.40,?,262272.0,2048.0,✓,✗,18.10 ± 5.43 / 33.71 ± 7.17@@18.10,5.18 ± 4.27 / 4.64 ± 3.86@@5.18,2.25 ± 1.12 / 41.74 ± 3.34@@2.25,20.37 ± 1.96 / 10.68 ± 1.86@@20.37,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B</a>,🤔,4.41@@4.41,1777088000.0,151936.0,131072.0,✓,✗,19.57 ± 2.10 / 41.26 ± 1.55@@19.57,14.85 ± 1.55 / 13.84 ± 1.32@@14.85,0.47 ± 1.31 / 33.49 ± 0.33@@0.47,18.40 ± 1.15 / 9.57 ± 1.35@@18.40,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/tiiuae/Falcon-H1-Tiny-Multilingual-100M-Base'>tiiuae/Falcon-H1-Tiny-Multilingual-100M-Base</a>,🧠,4.44@@4.44,107908288.0,65536.0,262144.0,✓,✗,0.26 ± 0.49 / 16.63 ± 0.29@@0.26,28.52 ± 2.11 / 28.17 ± 1.31@@28.52,-0.15 ± 0.65 / 38.91 ± 3.95@@-0.15,25.03 ± 1.32 / 16.11 ± 1.02@@25.03,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/baidu/ERNIE-4.5-0.3B-PT'>baidu/ERNIE-4.5-0.3B-PT</a>,📝,4.46@@4.46,?,103424.0,131072.0,✓,✗,2.84 ± 1.96 / 28.36 ± 1.65@@2.84,31.63 ± 1.63 / 28.65 ± 2.03@@31.63,-0.15 ± 1.33 / 33.75 ± 0.60@@-0.15,16.25 ± 3.96 / 7.96 ± 2.82@@16.25,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/croissantllm/CroissantLLMChat-v0.1'>croissantllm/CroissantLLMChat-v0.1</a>,📝,4.48@@4.48,1345431552.0,32002.0,2048.0,✗,✗,3.94 ± 2.00 / 19.79 ± 2.00@@3.94,24.05 ± 7.66 / 23.43 ± 5.58@@24.05,-0.17 ± 1.78 / 42.36 ± 3.34@@-0.17,20.31 ± 2.45 / 8.94 ± 2.05@@20.31,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802
<a href='https://hf.co/HPLT/hplt2c_por_checkpoints'>HPLT/hplt2c_por_checkpoints</a>,🧠,4.49@@4.49,?,262272.0,2048.0,✓,✗,7.26 ± 4.82 / 22.91 ± 5.73@@7.26,19.23 ± 2.40 / 22.98 ± 2.01@@19.23,-0.88 ± 1.24 / 40.36 ± 3.33@@-0.88,21.77 ± 1.30 / 15.12 ± 1.05@@21.77,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
<a href='https://hf.co/facebook/MobileLLM-R1-360M-base'>facebook/MobileLLM-R1-360M-base</a>,🧠,4.51@@4.51,359431168.0,128256.0,4096.0,✗,✗,0.00 ± 0.00 / 16.59 ± 0.31@@0.00,27.83 ± 3.73 / 25.13 ± 3.32@@27.83,1.40 ± 1.63 / 39.01 ± 3.59@@1.40,18.01 ± 0.78 / 9.23 ± 1.30@@18.01,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/Qwen/Qwen2.5-Math-1.5B'>Qwen/Qwen2.5-Math-1.5B</a>,📝,4.52@@4.52,1543714304.0,151936.0,4096.0,✓,✗,0.00 ± 0.00 / 16.92 ± 0.39@@0.00,28.17 ± 4.33 / 26.93 ± 2.76@@28.17,5.26 ± 1.08 / 46.53 ± 3.15@@5.26,10.58 ± 1.14 / 0.01 ± 0.02@@10.58,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M-Instruct'>HuggingFaceTB/SmolLM2-360M-Instruct</a>,📝,4.58@@4.58,361821120.0,49152.0,8192.0,✓,✗,3.77 ± 3.12 / 21.29 ± 4.06@@3.77,28.19 ± 2.97 / 26.91 ± 2.71@@28.19,-1.11 ± 1.11 / 34.07 ± 1.22@@-1.11,9.29 ± 0.31 / 0.00 ± 0.00@@9.29,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-356m'>AI-Sweden-Models/gpt-sw3-356m</a>,🧠,4.59@@4.59,470607872.0,64000.0,2048.0,✓,✗,17.51 ± 2.99 / 32.29 ± 2.46@@17.51,11.98 ± 9.41 / 12.22 ± 8.36@@11.98,0.36 ± 1.45 / 38.67 ± 4.22@@0.36,6.76 ± 1.27 / 3.96 ± 1.44@@6.76,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/google/gemma-3-270m-it'>google/gemma-3-270m-it</a>,📝,4.61@@4.61,268098176.0,262144.0,32768.0,✓,✗,15.41 ± 3.53 / 32.44 ± 3.20@@15.41,10.09 ± 6.17 / 9.69 ± 5.28@@10.09,-0.15 ± 1.35 / 38.78 ± 4.24@@-0.15,6.72 ± 0.18 / 0.00 ± 0.00@@6.72,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M'>HuggingFaceTB/SmolLM2-135M</a>,🧠,4.61@@4.61,134515008.0,49152.0,8192.0,✓,✗,4.83 ± 2.32 / 21.27 ± 3.94@@4.83,24.70 ± 1.22 / 22.57 ± 1.23@@24.70,-0.24 ± 1.24 / 38.60 ± 4.23@@-0.24,9.68 ± 1.77 / 5.91 ± 1.94@@9.68,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/facebook/MobileLLM-R1-950M'>facebook/MobileLLM-R1-950M</a>,📝,4.62@@4.62,949685760.0,128256.0,32768.0,✗,✗,3.27 ± 3.97 / 22.04 ± 3.06@@3.27,31.71 ± 1.76 / 29.23 ± 1.27@@31.71,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,1.40 ± 0.35 / 0.00 ± 0.00@@1.40,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/Qwen/Qwen1.5-0.5B'>Qwen/Qwen1.5-0.5B</a>,📝,4.65@@4.65,619570176.0,151936.0,32768.0,✓,✗,-0.25 ± 1.74 / 22.51 ± 1.67@@-0.25,23.89 ± 2.21 / 21.73 ± 1.98@@23.89,0.69 ± 1.91 / 40.32 ± 4.35@@0.69,9.44 ± 0.22 / 0.03 ± 0.02@@9.44,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-356m-instruct'>AI-Sweden-Models/gpt-sw3-356m-instruct</a>,📝,4.66@@4.66,470607872.0,64000.0,2048.0,✓,✗,6.35 ± 2.74 / 19.00 ± 1.53@@6.35,19.04 ± 2.61 / 19.48 ± 2.60@@19.04,-0.19 ± 1.38 / 36.03 ± 2.95@@-0.19,5.35 ± 0.48 / 0.00 ± 0.00@@5.35,15.4.1@@150401,15.4.2@@150402,15.4.2@@150402,15.4.2@@150402
<a href='https://hf.co/HPLT/hplt2c_fra_checkpoints'>HPLT/hplt2c_fra_checkpoints</a>,🧠,4.67@@4.67,?,262272.0,2048.0,✓,✗,7.11 ± 3.99 / 25.34 ± 3.48@@7.11,0.01 ± 0.01 / 0.00 ± 0.01@@0.01,1.08 ± 1.41 / 44.89 ± 3.80@@1.08,21.01 ± 1.08 / 13.99 ± 1.34@@21.01,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
fresh-xlm-roberta-base,🔍,4.69@@4.69,278885778.0,250002.0,512.0,✓,✗,13.35 ± 4.67 / 33.80 ± 6.77@@13.35,7.75 ± 2.17 / 7.03 ± 2.07@@7.75,0.43 ± 1.48 / 40.69 ± 4.52@@0.43,1.12 ± 1.02 / 0.09 ± 0.09@@1.12,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M-Instruct'>HuggingFaceTB/SmolLM2-135M-Instruct</a>,📝,4.71@@4.71,134515008.0,49152.0,8192.0,✓,✗,2.08 ± 2.16 / 21.49 ± 2.56@@2.08,19.70 ± 4.52 / 19.18 ± 3.39@@19.70,0.87 ± 1.55 / 37.06 ± 4.03@@0.87,5.31 ± 0.31 / 0.00 ± 0.00@@5.31,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/PleIAs/Baguettotron'>PleIAs/Baguettotron@refs/pr/6#no-thinking</a>,📝,4.80@@4.80,320956992.0,65536.0,4096.0,✓,✗,1.62 ± 1.95 / 20.00 ± 2.82@@1.62,11.68 ± 3.31 / 10.61 ± 2.48@@11.68,0.33 ± 1.49 / 38.60 ± 2.93@@0.33,5.79 ± 0.30 / 0.00 ± 0.00@@5.79,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/Shekswess/trlm-135m'>Shekswess/trlm-135m</a>,📝,4.80@@4.80,134516160.0,49154.0,8192.0,✓,✗,-0.21 ± 0.26 / 16.66 ± 0.50@@-0.21,17.92 ± 2.62 / 15.92 ± 2.83@@17.92,0.09 ± 0.17 / 33.34 ± 0.28@@0.09,4.54 ± 1.07 / 0.43 ± 0.28@@4.54,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/openai-community/gpt2-large'>openai-community/gpt2-large</a>,🧠,4.81@@4.81,811778816.0,50257.0,1024.0,✓,✗,-1.14 ± 3.08 / 21.26 ± 2.54@@-1.14,17.87 ± 4.73 / 17.20 ± 3.53@@17.87,0.24 ± 2.02 / 44.19 ± 3.02@@0.24,1.98 ± 0.59 / 0.63 ± 0.29@@1.98,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-126m-instruct'>AI-Sweden-Models/gpt-sw3-126m-instruct</a>,📝,4.81@@4.81,186112512.0,64000.0,2048.0,✓,✗,-0.69 ± 0.92 / 17.68 ± 2.19@@-0.69,19.27 ± 2.36 / 19.86 ± 2.31@@19.27,-0.60 ± 1.35 / 36.49 ± 3.38@@-0.60,3.87 ± 0.35 / 0.00 ± 0.00@@3.87,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401
fresh-electra-small,🔍,4.83@@4.83,13738755.0,32000.0,128.0,✓,✗,7.48 ± 6.97 / 27.15 ± 9.37@@7.48,5.85 ± 1.53 / 5.23 ± 1.38@@5.85,0.19 ± 0.38 / 33.91 ± 1.09@@0.19,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/openai-community/gpt2-medium'>openai-community/gpt2-medium</a>,🧠,4.84@@4.84,379988992.0,50257.0,1024.0,✓,✗,0.80 ± 2.74 / 22.56 ± 2.78@@0.80,13.14 ± 6.42 / 16.88 ± 4.54@@13.14,0.34 ± 2.09 / 40.00 ± 4.67@@0.34,1.62 ± 0.62 / 0.64 ± 0.39@@1.62,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/openai-community/gpt2'>openai-community/gpt2</a>,🧠,4.85@@4.85,137022720.0,50257.0,1024.0,✓,✗,0.57 ± 2.45 / 19.85 ± 2.46@@0.57,12.40 ± 4.51 / 13.88 ± 3.88@@12.40,1.07 ± 1.68 / 39.00 ± 4.20@@1.07,1.04 ± 0.46 / 0.45 ± 0.22@@1.04,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-126m'>AI-Sweden-Models/gpt-sw3-126m</a>,🧠,4.90@@4.90,186112512.0,64000.0,2048.0,✓,✗,6.56 ± 2.90 / 24.89 ± 2.96@@6.56,2.55 ± 3.79 / 3.80 ± 3.48@@2.55,-1.02 ± 2.17 / 39.94 ± 3.37@@-1.02,2.20 ± 1.06 / 1.05 ± 0.75@@2.20,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/facebook/MobileLLM-R1-140M-base'>facebook/MobileLLM-R1-140M-base</a>,🧠,4.90@@4.90,140248512.0,128256.0,4096.0,✗,✗,-0.70 ± 1.06 / 16.57 ± 0.32@@-0.70,8.30 ± 6.95 / 7.37 ± 6.19@@8.30,-0.46 ± 1.06 / 33.80 ± 0.52@@-0.46,5.77 ± 1.31 / 3.50 ± 1.14@@5.77,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/dbmdz/bert-tiny-historic-multilingual-cased'>dbmdz/bert-tiny-historic-multilingual-cased</a>,🔍,4.93@@4.93,4624642.0,32000.0,512.0,✓,✗,2.14 ± 2.93 / 20.24 ± 3.26@@2.14,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-0.27 ± 1.54 / 38.24 ± 3.79@@-0.27,4.96 ± 0.45 / 0.38 ± 0.22@@4.96,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/alea-institute/kl3m-003-3.7b'>alea-institute/kl3m-003-3.7b</a>,🧠,4.97@@4.97,3691382784.0,32768.0,4096.0,✓,✗,3.67 ± 2.94 / 25.89 ± 4.91@@3.67,0.01 ± 0.02 / 0.01 ± 0.02@@0.01,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,1.42 ± 0.80 / 0.05 ± 0.05@@1.42,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.8.0@@150800
